Geneid,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_31.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_32.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_33.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_38.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_40.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_41.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_42.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_43.bam,/scratch1/shakilma/gene_expression_pro/hisat2/carcinoma_44.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_49.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_50.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_51.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_52.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_53.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_54.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_55.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_56.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_57.bam,/scratch1/shakilma/gene_expression_pro/hisat2/normal_58.bam
ENSG00000237717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230162,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219930,63,24,45,100,55,156,89,90,189,23,15,28,6,7,147,234,126,158,159
ENSG00000231513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214720,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
ENSG00000227610,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000147224,743,278,794,860,732,801,844,647,709,171,173,181,120,132,424,462,567,405,478
ENSG00000130385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213856,38,19,38,27,18,30,32,26,35,6,8,4,2,4,8,12,14,13,21
ENSG00000227391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000068985,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000252454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000234825,160,57,201,200,150,160,168,159,184,47,30,38,22,50,100,135,111,101,107
ENSG00000271339,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231164,3,3,1,3,4,4,2,3,2,0,1,2,0,1,0,1,2,1,0
ENSG00000225125,31,15,14,18,23,22,33,31,32,8,10,8,3,4,18,5,7,5,21
ENSG00000232611,72,30,82,61,78,97,97,101,120,25,18,14,5,10,59,38,26,43,60
ENSG00000225400,7,3,8,4,6,6,8,17,25,2,4,1,2,2,10,3,1,7,5
ENSG00000147274,2599,1278,2989,2494,2397,3248,2779,2994,2921,776,750,808,412,509,1643,1767,1160,1500,1525
ENSG00000232379,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000237307,26,6,9,20,14,23,21,16,17,5,1,7,2,10,14,10,8,7,6
ENSG00000165370,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224031,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172465,423,137,400,344,474,476,573,373,997,335,150,119,120,102,380,200,180,332,364
ENSG00000180284,1,1,3,2,0,0,3,0,8,3,0,1,2,1,2,2,0,12,2
ENSG00000123562,3341,1956,3882,3245,2858,3278,3981,2816,4065,1588,1311,1116,593,756,1765,1874,1272,1535,2297
ENSG00000231154,39,42,34,45,52,39,48,49,39,18,12,16,1,8,27,17,22,15,50
ENSG00000179363,2,0,3,3,2,2,3,1,0,0,0,0,0,0,2,1,0,1,2
ENSG00000269743,63,28,54,74,54,90,74,44,75,18,11,16,9,14,27,52,43,74,50
ENSG00000102007,397,118,578,631,963,645,202,600,1324,224,141,93,131,172,871,1079,912,755,388
ENSG00000012211,242,63,194,320,399,294,248,208,267,40,46,26,37,27,240,385,302,255,359
ENSG00000237341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000102001,10,2,5,3,24,10,12,10,21,6,1,3,6,2,9,7,7,9,13
ENSG00000230216,31,1,29,45,53,58,76,24,148,16,7,6,2,10,132,123,142,92,250
ENSG00000101997,637,219,517,738,754,852,555,485,380,88,99,101,67,67,536,544,793,522,702
ENSG00000049769,81,22,83,127,173,96,115,73,181,29,32,25,16,16,123,111,81,107,204
ENSG00000270012,141,115,96,178,239,182,173,114,105,22,19,55,16,21,125,74,76,87,120
ENSG00000286031,0,1,1,1,1,2,0,0,2,2,0,0,0,0,1,0,0,2,0
ENSG00000147118,170,112,233,164,212,222,301,262,264,98,73,80,56,56,149,163,111,139,199
ENSG00000221994,105,73,129,89,107,118,127,136,110,27,54,27,19,33,72,129,60,66,81
ENSG00000277541,0,0,0,3,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0
ENSG00000230241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233139,0,1,0,3,0,0,1,4,0,0,0,1,1,0,2,1,0,4,1
ENSG00000201517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234780,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229662,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0
ENSG00000232813,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000241207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237345,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184788,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2
ENSG00000188021,1166,485,1029,1175,1278,1135,1197,1001,1425,336,305,230,146,270,948,693,920,826,1023
ENSG00000185985,30,9,4,36,290,136,14,17,196,33,31,6,10,15,128,28,25,82,438
ENSG00000130962,99,25,97,57,90,100,75,89,337,69,46,16,29,58,55,75,69,74,102
ENSG00000101911,708,270,425,792,721,713,736,681,660,208,196,172,170,215,500,530,661,539,468
ENSG00000085224,1020,725,902,842,858,1048,1111,1176,1491,394,405,374,219,252,552,390,466,423,577
ENSG00000083750,252,170,275,395,427,367,474,381,451,137,104,99,91,152,270,213,258,239,327
ENSG00000101842,7,0,5,3,17,15,5,0,18,6,12,2,6,3,7,12,0,10,14
ENSG00000126759,19,7,12,18,28,17,14,19,20,2,3,7,7,0,5,51,8,26,15
ENSG00000000005,0,0,0,3,11,2,6,0,18,3,6,2,0,3,10,4,2,10,60
ENSG00000223819,3,0,5,8,5,7,5,1,5,0,1,0,1,1,0,4,0,0,2
ENSG00000238116,9,4,9,8,4,17,5,8,12,7,8,5,2,2,4,1,16,7,7
ENSG00000275320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202231,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287160,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0
ENSG00000271677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238188,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000147256,2,0,0,0,2,2,2,0,4,0,2,0,0,0,0,2,0,0,2
ENSG00000241198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269405,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000273746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000158164,892,164,305,312,195,398,221,170,47,41,146,91,21,37,145,142,128,107,91
ENSG00000271005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000102010,14,6,9,10,7,3,79,4,18,12,6,4,2,0,18,15,6,8,6
ENSG00000285602,3,2,4,6,13,10,13,5,12,0,2,1,0,0,11,15,29,7,18
ENSG00000225833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237539,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000200620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182287,89,93,119,81,70,86,111,82,213,77,62,24,44,30,78,113,22,65,88
ENSG00000200566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000169188,397,128,457,441,607,552,409,435,395,88,75,97,50,53,321,562,372,350,332
ENSG00000158578,2,0,3,2,4,5,0,2,0,0,0,0,1,0,1,2,2,7,2
ENSG00000278283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234466,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0
ENSG00000238269,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,4
ENSG00000234068,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0
ENSG00000278319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231947,2,1,1,0,0,1,3,1,0,3,0,0,3,3,1,1,0,1,0
ENSG00000238047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196924,51422,15250,45771,67472,155968,69435,80721,56952,303642,33190,15726,8469,13198,12572,276887,81460,123835,175821,329230
ENSG00000147003,16,21,4,17,21,20,15,4,8,8,4,6,2,8,6,4,10,7,21
ENSG00000147403,12542,3557,18523,16408,14743,19203,11769,16276,10644,1940,1575,2283,1187,1166,10117,10645,9745,8726,9850
ENSG00000072501,1723,827,1622,2083,1995,2248,1910,1631,2224,559,558,454,345,450,1434,1694,1744,1288,1369
ENSG00000198689,123,87,230,122,185,181,240,200,377,77,69,53,76,46,154,197,120,175,191
ENSG00000283775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213338,4,0,1,0,2,4,2,0,4,2,0,0,0,0,5,2,4,0,0
ENSG00000275882,18,15,38,52,45,65,30,31,49,9,4,2,4,4,56,53,28,44,59
ENSG00000226141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235806,1,0,2,2,3,4,0,5,1,0,0,0,0,0,0,0,0,0,0
ENSG00000287729,3,0,0,2,5,2,0,7,2,0,0,2,2,0,0,0,0,0,2
ENSG00000238123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228089,6,4,9,5,20,8,8,4,3,0,0,0,1,0,2,6,3,1,10
ENSG00000235190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000134602,236,118,133,163,293,219,190,169,912,221,114,47,52,151,219,130,87,232,280
ENSG00000228819,6,2,6,7,7,12,14,7,14,2,1,2,1,2,3,0,1,6,4
ENSG00000123728,258,128,259,206,245,234,296,251,694,180,114,75,89,123,189,214,116,197,204
ENSG00000123560,155,5,4,134,265,90,44,24,400,126,22,14,28,48,393,59,133,154,952
ENSG00000228158,74,36,84,85,77,80,149,98,82,38,37,22,7,13,40,48,85,61,104
ENSG00000227534,16,0,20,2,4,0,8,0,1,0,5,0,1,0,3,0,0,0,8
ENSG00000227942,8,2,5,10,10,7,4,5,10,3,2,0,4,0,5,23,10,8,11
ENSG00000147140,7111,2951,8170,8285,7659,9966,9046,8452,7075,1690,1668,1768,907,952,5404,5517,4570,4414,5696
ENSG00000120280,5,0,10,19,6,19,21,20,38,19,5,8,12,2,0,23,4,20,5
ENSG00000178556,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,2,4,0,0
ENSG00000232368,420,123,441,345,345,324,263,526,231,43,27,56,89,17,132,339,55,75,117
ENSG00000229331,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241886,3,0,0,0,0,1,1,3,0,2,0,0,0,0,0,4,0,0,2
ENSG00000243055,1,5,5,4,0,6,6,6,7,0,0,0,3,0,3,8,0,4,2
ENSG00000277876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000102230,16,12,39,58,85,49,55,29,270,46,24,4,9,16,85,46,57,74,129
ENSG00000226222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000236836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000101868,286,133,292,317,297,405,410,323,449,91,69,60,73,54,186,152,175,198,170
ENSG00000251869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232472,393,176,667,473,358,511,357,553,401,97,82,136,77,49,206,362,151,239,202
ENSG00000004848,8,55,20,96,180,43,25,47,8,0,6,20,3,35,2,64,220,114,2
ENSG00000214111,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0
ENSG00000240439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182484,3,5,8,6,23,13,13,10,24,3,2,0,2,0,9,6,13,23,6
ENSG00000234230,0,0,1,2,3,2,0,1,0,0,0,0,0,0,2,0,8,2,4
ENSG00000225071,3,0,2,6,7,6,5,18,1,0,2,4,0,0,6,2,10,8,6
ENSG00000131089,699,263,867,705,1016,944,776,817,1196,235,222,154,92,161,742,380,626,676,950
ENSG00000231729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236813,4,2,4,3,3,5,2,3,2,2,0,0,0,0,5,2,6,6,4
ENSG00000222532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166707,29,6,16,16,33,29,49,30,87,15,9,5,0,0,24,16,8,22,26
ENSG00000158639,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000102387,15,0,6,15,8,15,33,5,70,12,1,0,0,1,10,0,2,0,14
ENSG00000165359,207,154,130,203,280,250,378,243,432,116,128,80,48,48,166,257,112,169,198
ENSG00000005889,966,540,742,1174,1128,1284,1211,1421,1288,305,300,225,168,350,636,554,939,573,746
ENSG00000126752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197779,172,98,126,115,148,160,150,140,169,63,50,38,44,51,103,103,62,120,73
ENSG00000080561,723,363,558,769,718,667,631,564,768,212,285,149,94,169,305,277,485,329,478
ENSG00000120498,3,0,2,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,2
ENSG00000147138,30,35,32,20,16,58,66,17,117,18,11,18,16,6,11,39,1,65,10
ENSG00000125354,703,278,798,998,944,1170,1042,765,1853,289,226,200,111,118,768,491,703,954,1517
ENSG00000022267,2913,1053,4012,2867,7012,3027,3311,3303,15116,4290,2010,450,1159,1133,12173,2416,3279,4525,13655
ENSG00000131269,384,184,532,391,353,505,475,499,469,127,108,131,96,77,221,257,179,172,250
ENSG00000266828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234558,37,11,39,31,33,28,29,33,58,15,21,11,8,8,26,16,13,13,12
ENSG00000180772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188706,1617,691,2393,2794,1026,2166,1636,2070,922,180,405,351,158,215,686,1018,1110,619,451
ENSG00000235189,0,2,1,3,4,0,2,1,2,0,0,0,3,0,4,4,0,0,1
ENSG00000238040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156697,326,144,391,328,343,508,384,415,351,77,81,98,31,42,153,234,114,157,175
ENSG00000085185,478,147,273,553,577,309,606,331,681,104,71,47,74,58,530,402,448,383,636
ENSG00000288680,2,0,1,0,2,0,0,1,1,3,0,1,0,1,0,1,0,0,0
ENSG00000207146,4,4,3,6,4,6,6,5,5,5,0,1,0,2,5,2,0,5,0
ENSG00000133124,12,4,20,14,22,19,19,40,12,2,10,4,0,2,11,3,13,4,22
ENSG00000237863,0,6,8,11,0,8,15,13,3,2,2,0,0,0,3,2,0,4,7
ENSG00000279894,6,8,12,14,6,10,13,11,22,4,9,0,2,4,9,2,0,4,4
ENSG00000196507,762,475,853,1267,1397,968,1378,878,1601,428,297,313,173,210,994,715,879,811,1289
ENSG00000288597,13,4,12,6,117,16,25,8,43,37,2,6,2,5,124,4,4,25,99
ENSG00000123575,547,454,561,511,512,555,478,581,681,194,235,246,119,195,340,305,296,256,295
ENSG00000123576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182378,10,2,4,4,14,2,13,4,2,0,0,0,1,0,2,4,10,3,6
ENSG00000268651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171388,134,70,151,407,59,158,107,416,56,4,9,25,2,8,85,39,79,39,44
ENSG00000287024,22,8,32,55,65,41,54,25,6,4,12,20,4,7,33,16,42,25,29
ENSG00000122121,6,4,6,17,4,25,13,0,31,0,2,0,3,1,9,24,8,16,12
ENSG00000122122,185,67,174,177,162,244,339,146,402,66,52,65,66,11,87,639,71,303,73
ENSG00000240143,1,2,0,2,1,0,2,0,7,0,0,1,0,0,0,8,0,2,1
ENSG00000275070,2,0,2,6,0,7,2,2,2,0,4,0,0,0,0,8,4,1,2
ENSG00000078061,1833,557,2031,2321,2951,2316,1853,2087,1833,280,342,312,230,215,2064,2908,3286,1965,2488
ENSG00000230781,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000101938,1231,443,1294,1016,3213,1388,2787,776,9830,1575,599,270,448,663,3721,878,1130,2959,6732
ENSG00000226112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000077274,195,20,75,193,687,331,495,89,2997,416,161,27,38,90,597,103,120,599,1538
ENSG00000251954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ENSG00000229939,11,11,24,4,20,11,6,15,11,8,6,11,5,4,3,11,3,8,4
ENSG00000225031,423,179,510,503,484,681,483,519,486,140,122,146,65,77,348,294,213,291,325
ENSG00000102359,135,35,108,187,84,117,184,119,358,50,43,23,22,15,58,218,50,75,110
ENSG00000101892,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232119,581,429,603,495,470,572,583,541,477,171,214,258,113,121,296,401,250,297,359
ENSG00000171155,414,336,399,379,256,326,416,309,330,136,152,169,72,78,131,230,271,206,176
ENSG00000278317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181511,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,0,0
ENSG00000158290,1064,810,1310,1016,888,1189,1281,1512,1712,511,473,329,241,343,543,577,422,555,634
ENSG00000238200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207633,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214653,10,8,9,13,10,13,7,17,14,4,4,5,6,2,6,11,18,4,7
ENSG00000241248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233535,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000212663,2,0,4,6,4,2,2,5,1,0,0,0,0,0,0,1,2,0,2
ENSG00000046647,381,173,366,320,380,535,470,419,373,94,92,140,38,40,240,275,222,278,341
ENSG00000157600,1147,398,882,1424,1962,1429,1273,1024,869,243,321,252,152,190,1178,934,1168,863,1017
ENSG00000208013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000208883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224142,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
ENSG00000287685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279601,4,2,0,2,2,4,3,0,11,1,4,0,0,0,9,4,4,8,39
ENSG00000187808,12,6,27,10,12,9,9,5,14,0,2,0,2,0,6,19,2,11,8
ENSG00000198918,2069,1049,4485,2119,1513,3199,1833,3917,1366,407,496,678,395,290,965,1139,384,648,594
ENSG00000206622,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286366,17,13,26,33,18,36,30,9,13,1,4,7,4,0,16,8,8,4,6
ENSG00000125352,200,94,343,276,252,281,275,254,180,48,36,62,33,20,167,238,138,151,187
ENSG00000125356,958,505,1138,1014,1039,1319,1390,960,1057,331,302,391,158,137,770,839,838,722,965
ENSG00000186471,2,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000101882,183,107,257,247,221,324,254,224,310,85,85,96,63,63,127,144,140,142,160
ENSG00000261435,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,2,0
ENSG00000263972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214047,0,1,1,2,3,3,1,4,3,0,1,0,1,1,3,2,1,0,2
ENSG00000285709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223486,0,2,0,2,6,4,0,2,0,0,0,6,0,0,2,0,2,2,4
ENSG00000236393,0,0,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214045,9,7,16,14,10,6,7,9,0,2,2,4,1,1,2,4,6,2,4
ENSG00000206677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183337,1769,714,1812,2286,1844,2098,1820,1803,1209,206,397,293,130,254,1410,819,1772,1073,1162
ENSG00000132446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285900,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2
ENSG00000222922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236285,3,2,7,1,1,5,4,4,0,2,3,5,0,0,1,1,3,1,1
ENSG00000263600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226781,54,26,60,40,22,47,39,37,38,18,24,17,9,15,34,25,26,25,20
ENSG00000215310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283093,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223591,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000189369,286,164,327,260,264,235,277,256,215,65,86,59,31,69,154,128,173,162,168
ENSG00000236576,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
ENSG00000252377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000224109,19,10,6,0,4,6,6,5,0,1,0,4,2,0,2,0,4,4,2
ENSG00000260118,42,22,24,25,21,31,47,7,12,9,19,4,3,20,22,15,33,15,21
ENSG00000228328,44,20,56,47,53,50,36,42,52,13,15,7,16,6,50,35,44,39,44
ENSG00000252145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228125,8,0,2,3,9,2,5,4,1,6,1,2,0,6,3,6,2,6,3
ENSG00000206646,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000225925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
